document_id,title,text,url,motorized transport,non-motorized transport,cycling,walking,scooters,public transport (local),public transport (long-distance),commercial transport,stationary traffic (parking),moving traffic,inter- and multimodality,new services
Ott703,Ampelquerung über die Bleickenallee / hintere Ampeln sind vor der vorderen grün,"Wenn man vom Hohenzollernring (von Süd nach Nord) auf der linken Seite die Straße überquert, ist die 2. Ampel schon lange grün.
Die vordere Ampel bleibt noch lange rot, da dort die von links nach rechts kreuzenden Radfahrer sehr lange grün haben.
Dort auf der Straße (Kopfsteinpflaster) fährt nur kaum ein Radfahrer.
Die fahren auf der Mittelstreifenallee.
An der Ampel stehen täglich viele Schulkinder, die dann regelmäßig schon bei rot losgehen, da die 2. Ampel schon lange grün zeigt und weit und breit kein Radfahrer kommt.
Warum muss es diese Schaltung so geben?
Auch die Querung von der Bleickenallee über den HZR Richtung Dorf (südliche Ampel) ist leider so geschaltet, dass die 2. Ampel schon etwas länger grün zeigt, die vordere aber noch rot.
Auch dies führt regelmäßig dazu, dass es zu Situationen kommt, wo man schon losgeht, da der Blick schon auf die 2. grüne Ampel fällt.
Dies ist ein Schulweg für viele Kinder!
Warum können die Ampeln nicht sychron grün werden?
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/703,0,1,0,1,0,0,0,0,0,1,0,0
Ott704,Kleine E-Busse,"Die großen umwelt- und klimaschädlichen Busse, die sich durch Ottensen quälen, sollten durch kleinere E-Busse ersetzt werden und wenn nötig in höherer Frequenz verkehren.
Der Punkt könnte an vielen Stellen gesetzt werden.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/704,1,0,0,0,0,1,0,0,0,1,0,1
Ott705,Hinweisschilder für Partyvolk,"Schilder mit dem Hinweis “Denk an die Anwohner” oder “Hier schlafen Anwohner nachts” oder irgendwas in der Richtung lassen vllt den ein oder anderen lauten Menschen nachdenken und leiser sein.
Solche Schilder gibt es grundsätzlich schon, aber eben nicht hier.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/705,0,0,0,0,0,0,0,0,0,0,0,0
Ott706,Keine Sitzmöglichkeiten schaffen,"Wir würden es sehr begrüßen, wenn keine Sitzmöglichkeiten in der Ottenser Hauptstraße geschaffen werden.
Es ist jetzt schon so unfassbar laut nachts.
Grade bei gutem Wetter pilgern die Leute nach Ottensen um zu feiern.
Wenn es dann noch das cornern gefördert wird, durch Sitzbänke usw wird es unerträglich hier werden.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/706,0,0,0,0,0,0,0,0,0,0,0,0
Ott707,Lärmschutzwände um die Rehbar,"Wir wollen hier wohnen.
Nicht feiern.
Stadtlärm gehört dazu.
Klar.
Aber wir kein Party Stadtteil.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/707,0,0,0,0,0,0,0,0,0,0,0,0
Ott708,Keine Verlängerung der Sommerterrassen,"Seit Anfang des Jahres gibt es im ganzen Stadtteil die sogenannten Sommerterrassen.
Die neuen Außenplätze der Gastro hier.
Einhergegangen sind damit auch die neuen Regeln der Nachruhe.
22:00 gibt es nicht mehr… 23:00 Uhr unter der Woche, 24:00 Uhr am Wochenende.
Das kommt dem Partygängern und Locations natürlich zu Gute, leider wurde in der Planung wohl aber außer Acht gelassen, dass hier auch Leute wohnen.
Die schlafen möchten nachts.
Ottensen wird zunehmend ein Ausgehstadtteil, wie die Schanze.
Daher der Wunsch, die Sommerterrassen im neuen Kalenderjahr bitte nicht zu verlängern.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/708,0,0,0,0,0,0,0,0,0,0,0,0
Ott709,"So viele Bäume & Stauden, wie nur möglich","Lasst uns den Stadtteil so grün & blumig wie möglich machen.
Und zwar nicht nur durch Eigeninitiative, sondern auch geplant und durch die Stadt finanziert.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/709,0,0,0,0,0,0,0,0,0,0,0,0
Ott710,Maskottchen,"Für die Kinder wäre es toll, wenn es zu dieser Aktion ein Maskottchen gäbe, vielleicht könnte man dazu einen Gestaltungswettbewerb unter lokalen Künstlern initiieren.
Dann könnte jemand im Kostüm die Ottenser Hauptstraße und Bahrenfelder Straße entlanglaufen und kleine Präsente verteilen, Seifenblasen machen und sowas.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/710,0,0,0,0,0,0,0,0,0,0,0,0
Ott711,Essentiellen Raum für Fahrad und Fußgänger*innen schaffen,"Das Radfahren und Zufußgehen muss attraktiver und sicherer werden, um wichtige Zukunftsprobleme zu lösen.
Radfahrer*innen haben in vielen Straßen, wie dem Hohenesch, zu wenig Platz auf der Fahrbahn und zu wenige Möglichkeiten, Räder abzustellen.
Fußgänger*innen, vor allem Kinder, werden durch dichtes Parken beim Überqueren der Straße gefährdet.
Der Vorschlag ist, Auto-Parkplätze zu reduzieren, um damit Freiräume zu schaffen.
Diese könnten so genutzt werden: Mehr Platz für das Radfahren in beide Richtungen, neue Radabstellplätze, mehr Platz für den Busverkehr, Begrünung für bessere Luft und mehr Atmosphäre.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/711,1,1,1,1,0,1,0,0,1,1,0,0
Ott712,Viel zuviel Verkehr auf engstem Raum- der Heimweg wird zum Alptraum-das muss sich ändern!!,"Wenn man auf der Holländische Reihe mit dem Fahrrad fährt, riskiert man Gesundheit und Leben.
Eilige PKW-fahrer *Innen überholen einen, und da sie wegen des Gegenverkehrs nicht genug Platz haben, halten sie nicht genügend Abstand.
Manchmal hat man den Eindruck, als streife einen das Auto beinahe.
Nur nicht die Spur verlieren oder gar ausscheren, das könnte schlimme Folgen haben.
Schweißgebadet kommt man zu Hause an.
Kürzlich brach unsere Tochter nach ihrer Tour zurück aus der Innenstadt nach Ottensen in Tränen aus, weil sie so große Angst gehabt hatte während der ganzen Fahrt.
Das ist schlimm!
So kann das nicht weitergehen!
Es sind viel zu viele PKWs und Busse, die sich derzeit durch diese Straßen Ottensens durchdrängen.
Wir brauchen einen vernünftigen Fahrradweg, auf dem sich vor allem unsere Kinder sicher fühlen können.
Auf den Fußweg ausweichen ist keine Lösung, das wäre für die Fußgänger auch nicht gut, gerade die kleinen und alten Menschen wären zu sehr gefährdet.
Bitte tut etwas!
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/712,1,1,1,1,0,0,0,0,0,1,0,0
Ott713,Liebe Autofahrer…,"Liebe Nachbarinnen und Nachbarn, die ihre Alltagswege mit dem Auto zurücklegen, Ich kann gut verstehen, dass Sie aufgrund von Sicherheitsbedenken, die Hamburger Fahrradinfrastruktur meiden.
Ich kann gut verstehen, dass das Auto an Attraktivität gewinnt, wenn die Verbindung mit der Bahn 45min langsamer ist, allerdings habe ich dennoch eine Bitte an Sie: Wenn es mal enger wird oder Fahrradfahrer:innen vor Ihnen sind, bitte ich Sie, die Geschwindigkeit zu reduzieren und Überholvorgänge sicher zu gestalten.
50 bzw. 30 km/h bedeutet *Maximal*- und nicht Mindestgeschwindigkeit.
Sie haben direkten Einfluss darauf, die Hamburger Straßen für alle sicherer zu gestalten.
Letzten Endes kommen so alle entspannter ans Ziel.
Probieren Sie es doch einfach mal aus :)
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/713,1,1,1,0,0,0,0,0,0,1,0,0
Ott714,Stadtteil ganzheitlich betrachten,"Ich begrüße die aktuellen Veänderungen im Stadtbild von Ottensen.
Dem Autoverkehr Flächen zu nehmen, die dann wie in der Ottenser Hauptstraße oder an den neuen Velorouten der Außengadtronomie oder den Anwohnern zur Verfügung stehen, erhöhen die Attraktvität des Stadtteils und die Lebensquslität für die Bewohner:innen nachhaltig.
Ich bitte daher darum, die ferner liegenden Straßen in diese Entwicklung einzubeziehen und sie nicht als Kompensationsfläche allein zu lassen.
Noch immer wird in vielen Straßen trotz Parkraumbewirtschaftung nach 20.00 in zweiter Reihe auf dem Gehweg geparkt, noch immer werden die Kreuzungsbereiche zugeparkt und noch immer wird die zulässige Höchstgeschwindigkeit regelhaft überschritten.
Zudem bitte ich darum, den Stadtteil vor der unangenehme Frontenbildung zu bewahren, die duch die zu radikalen Konzepte völlig autofreier Straßenzüge die Athmosphäre eher belastet als gefördert hat.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/714,1,0,0,0,0,0,0,0,1,1,0,0
Ott715,Umliegende Straßen mit einbeziehen,"Es ist sehr wünschenswert, Ottensen aufzuwerten und autoarm zu gestalten.
Nur darf es in diesem Zusammenhang nicht zu einer Verlagerung des Autoverkehrs in die umliegenden Straßen kommen.
Hier muss die 30 km/h Regel konsequent durchgesetzt werden und Kreuzungsbereiche sollten nicht zugeparkt werden, sodass es lebensgefährlich wird diese Straßen zu überqueren.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/715,1,0,0,0,0,0,0,0,1,1,0,0
Ott716,"Kreuzug Gr. Brunnenstraße, Erdmannstraße, Fischers Allee","Der Kreuzungsbereich ist sowohl für Fussgänger als auch für Radfahrer unübersichtlich, schlecht einsehbar und nicht eindeutig ausgeschildert.
Diese Kreuzung wird von vielen Schülerinnen und Schülern täglich in verschiedene Richtungen passiert und führt wegen des starken Durchgangsverkehrs auf der Gr. Brunnenstraße immer wieder zu kritischen Situationen.
An dieser Kreuzung beginnt bzw. endet der jeweilige Radweg zur Gr. Brunnenstraße.
Die Übergänge sind jeweils nicht eindeutig und zum Teil durch Straßenbegleitgrün für andere Verkehrsteilnehmer nicht einsehbar.
Der Kreuzungsbereich muss dringend durch mehr Eindeutigkeit und bessere Übersichtlichkeit entschärft werden
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/716,0,1,1,1,0,0,0,0,0,1,0,0
Ott717,Schranke Fischers Allee bzw. Holstentwiete muss dauerhaft geschlossen bleiben,"Die Durchfahrt durch die Fischers Allee bzw. die Holstentwiete wird in deren Kreuzungsbereich durch eine Schranke versperrt.
Im Rahmen umfangreicher Bauarbeiten z.B. in der Bleickenallee und der Eulenstraße ist diese Schranke in den letzten Monaten meisten dauerhaft geöffnet.
Dieser Bereich wird jeden Tag von vielen Schulkindern frequentiert.
Bei geöffneter Schranke ist der Charakter einer Kreuzung nicht erkennbar, so dass es hier immer wieder zu gefährlichen Situationen für Radfahrer und Fussgänger kommt, da Autos dann von der Holstentwiete in die Fischers Allee und umgekehrt fahren können.
Dieses ist eigentlich aber nicht vorgesehen.
Nach Abschluss der umfangreichen Bauarbeiten im Umfeld muss diese Schranke wieder dauerhaft geschlossen bleiben und darf nur von Polizei und Feuerwehr im Notfall geöffnet werden.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/717,1,1,1,1,0,0,0,0,0,1,0,0
Ott718,Parken in der Kleinen Rainstraße Richtung Große Rainstraße,"Das Parken in der Kleinen Rainstraße muss eindeutig geregelt werden.
Da wegen des Busverkehrs wenig Platz zum Parken auf der Straße besteht, parken fast alle PKW zum Teil, d.h. mit zwei Rädern auch auf dem Gehweg.
Dadurch wird der sowieso sehr begrenzte Platz auf dem Gehweg für Fussgänger noch weiter eingeschränkt.
Hier muss eine eindeutige Beschilderung erfolgen: entweder ist das Parken mit zwei (PKW-)Räder auf dem Gehweg erlaubt.
Dann muss auch ein entsprechendes Schild für dies Art zu parkten aufgestellt werden.
Oder es ist nicht erlaubt.
Dann müssen diese (dann falsch parkenden) PKW mit einem Stafzettel darauf hingwiesen werden.
Das ist nach meinem Kenntnisstand bisher noch nie geschehen.
Zur besseren Erkennbarkeit könnten entsprechende Parkmarkierungen auf der Straße angebracht werden.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/718,1,0,0,0,0,0,0,0,1,0,0,0
Ott719,Fahrradbügel Holstentwiete,"In der Holstentwiete -von der Gr. Brunnenstraße kommend- auf der linken Seite, (ca. Hausnr. 5) sind Fahrradbügel installiert worden.
Da die Bügel leider fast quer (90°) zum Bürgersteig stehen statt schräge (45°) ragen die abgestellten Fahrräder weit in den Gehweg hinein.
Dadurch wird der ohnehin sehr schmale Gehweg fast unpassierbar.
Zwei sich entgegenkommende Fussgänger kommen nicht mehr aneinander vorbei.
Hierzu kann nur gesagt werden: gut gedacht - schlecht gemacht.
Die Bügel müssen entfernt und in einer sinnvollen Ausrichtung wieder installiert werden.
Sonst bleiden die Fahrradbügel ein Verkehrs-(Fussgänger)Hindernis.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/719,0,1,1,1,0,0,0,0,1,1,0,0
Ott720,Falschparker Piependreiherweg,"Jetzt sind vermehrt Falschparker im Piependreiherweg, gerne vor der Ein- und Ausfahrt des Parkhauses, festzustellen.
Es muss hier wirklich ein Konzept her, dass ALLE berücksichtigt.
Klar ist, alle werden Kompromisse eingehen müssen.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/720,1,0,0,0,0,0,0,0,1,0,0,0
Ott721,Mehr Platz für alle Verkehrsteilnehmer*innen,"als Radfahrerin habe ich folgende Bitten:
- Bahnhof Altona. eine deutliche Radstrecke am Bahnhof entlang Richtung Zeisekinos
- keine Radwege mehr, die man sich mit Fußgänger*innen teilen muss, das ist immer schwierig
- mehr Bügel zum Rad anschließen im öffentlichen Raum, z.B. Mercado, Bahnhof
- mehr Rad/Fußgängerzonen (Bahrenfelderstrasse z.B.) Anlieferverkehr ist ja OK.
- Einrichten von Fahrradstrassen wo möglich ( siehe Chemnitzstrasse)
- Umsetzung nicht erst in 5 Jahren wegen unendlichen Diskussionen mit den Gewerbetreibenden, die Angst habe dass keiner mehr kommt
- Platz für Menschen mit Rollator, Kinderwagen, Rollstühlen auf den bitte verbreiterten Gehwegen
- mehr grün für alle, auch aus Klimaschutzgründen und zur Erholung  Ottensen ist einer der dichtesten Stadtteile, die ich kenne, das macht Stress für alle.
Bitte nicht noch mehr Nachverdichtung hier durch Bebauung in allen kleinsten Lücken, Hinterhöfen etc.
Der Stadtteil platzt schon jetzt aus allen Nähten.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/721,0,1,1,1,0,0,0,0,1,1,0,0
Ott722,Fahrradweg Behringstraße auf beiden Seiten,"Die Behringstraße wird von zahlreichen Fahrradfahrer:innen genutzt.
Im Umkreis liegen viele Schulen und Kitas, viele Eltern und Kinder sind hier unterwegs.
Warum gibt es auf der linken Seite der Behringstraße stadtauswärts vom Zeisehof bis zur Straße Am Born keinen durchgängigen Fahrradweg?
Oft kommt es hier zu gefährlichen Situationen, weil auf dem Gehweg Rad gefahren wird.
Fußgänger:innen und Radfahrende behindern einander gegenseitig.
Sinnvoll wäre ein durchgängiger, sicherer Radweg auf beiden Seiten.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/722,0,1,1,1,0,0,0,0,0,1,0,0
Ott723,Autoarmes Ottensen - das Viertel ist zu klein für SUVs!,"Besonders am Wochenende versperren immer wieder riesige, schiffsartige SUVs Ottensens schmale Straßen.
Das behindert den Rad- und Fußgängerverkehr enorm.
Der Autoverkehr verstopft generell unser schönes Viertel.
Ottensen ist sehr gut mit öffentlichen Verkehrsmitteln oder dem Rad erreichbar.
Vom Bahnhof Altona aus kann man wunderbar zu Fuß gehen.
Wer hier einkaufen oder ausgehen will, sollte sein Auto zu Hause lassen müssen.
Demnächst gibt es sogar die S-Bahn-Haltestelle Ottensen.
Wieso muss man mit dem privaten Riesenschiff hierher anreisen?
Anwohner:innen sollten für ihre PKW eine Ausnahmegenehmigung erhalten, Lieferverkehr, Taxis.
Moias und ÖPNV sollen fahren dürfen.
Aber allen anderen soll es nicht länger erlaubt sein, mit dem Auto nach Ottensen zu fahren.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/723,1,0,0,0,0,0,0,0,0,1,0,0
Ott724,Fußgängerampel Holländische Reihe/Rothestraße,"Die Ampelphasen sind ein Witz.
Um lange Rückstaus zu vermeiden, müssen Fußgänger lange warten, sogar sonntags, wenn die Verkehrsdichte geringer ist.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/724,0,1,0,1,0,0,0,0,0,1,0,0
Ott725,Raser und Autoposer in der Behringstraße stoppen,"Regelmäßig rasen abends große, dunkle Sportwagen, gelegentlich auch Motorräder, viel zu schnell (mindestens 90 kmh) die Behringstraße entlang.
Das ist hochgefährlich für alle anderen Verkehrsteilnehmenden und wahnsinnig laut.
Fragen: Ist das der Polizei bekannt?
Gibt es die Möglichkeit, hier einen Blitzer zu installieren?
Könnte man Bodenwellen in der Straße einbauen?
Bringt es etwas, eine Geschwindigkeitsbegrenzung einzuführen?
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/725,1,0,0,0,0,0,0,0,0,1,0,0
Ott726,Mehr Fahrradständer und keine Autos,"Oft genervte Menschen, weil sie keinen Stellplatz für ihr Fahrrad finden, gleichzeitig in der Schlange wartende Menschen (z.B. Zeit für Brot oder bei Eintritt in den Denn's) und Autos, die versuchen, irgendwie durch die Straße zu kommen.
Für alle wäre eine entspannteres Miteinander toll: dafür keine Autos in der Straße und mehr Fahrradparkplätze (verteilt).
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/726,1,1,1,0,0,0,0,0,1,1,0,0
Ott727,Fußwege den Fußgängern,"Die Nutzung des öffentlichen Raums, insbesondere der Fußwege, verändert sich: Autos, ob man sie mag oder nicht, parken auf der Straße - getrennt von Fußwegen und Fußgängern.
Alle anderen (neuen) Fahrzeuge, von Fahrrädern über Lastenfahrräder, E-Roller, Motorroller, Lieferdienste und dreirädrige Lastenmobile (z.B. von Selgros) parken in der Regel auf Fußwegen oder Plätzen.
insofern wird der öffentliche Raum zusätzlich knapp.
Mehr Freiraum muss zwingend verknüpft werden mit stärkerer Regulierung.
Der Slogan „Städte für Menschen statt für Autos“ muss insofern stärker auf den zu Fuß gehenden Menschen fokussiert werden!
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/727,1,1,1,1,1,0,0,1,1,1,0,1
Ott728,Begrünung für den Ort mitten in Ottensen,"Der Alma-Wartenberg-Platz gilt für viele als Herzstück Ottensens.
Das Publikum des Platzes ist so gemischt wie Ottensen.
Hier könnte eine kreative erdachte Grünfläche und Sitzflächen ""für alle"" sein.
Der Platz könnte grün-urbaner Treffpunkt für alle sein und seinem Herzstück-Charakter im Viertel noch gerechter werden.
Ein Platz zum Treffen, Ausruhen, Schnacken, Schauen, Dasein: eben grüner, erholsamer.
Auch Bänke, auf denen Eltern mit Kindern und ältere Menschen gemütlich sitzen können wäre toll.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/728,0,0,0,0,0,0,0,0,0,0,0,0
Ott729,"Freiraum für wen?
Konzept nicht auf Mobilität beschränken!","Nur „weniger Autos“ reicht nicht als Konzept.
Die ausschließliche Betrachtung der (Auto-)Mobilität greift in einem gemischt genutzten Quartier wie Ottensen mit Einzelhandelsgeschäften, Gesundheitsdienstleistern, Handwerksbetrieben, Hinterhöfen und Gastronomie, den entsprechenden Verkehren (Beschäftigte, Lieferverkehr, Handwerker tagsüber etc.) und viermal die Woche Wochenmarkt zu kurz.
Wir wollen als Anwohner nicht mehr Freiraum für Gastro, Kioske und Cornern, damit noch mehr Partytouristen unseren dann noch attraktiveren Stadtteil besuchen.
Wir wollen, dass unsere Wohnungen, Gewerbebetriebe und Läden erreichbar bleiben – auch mit dem Auto und nicht nur für den sog. Lieferverkehr, der als letzte Meile des Onlinehandels unsere Straßen verstopft.
Und wir wollen sicher zu Fuß gehen, ohne von Radlern umgefahren zu werden oder von der Außengastronomie auf die Fahrbahn gedrängt zu werden.
(Dies ist übrigens kein Argument für mehr Freiraum für Außengastronomie!)
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/729,1,1,0,1,0,0,0,1,0,1,0,0
